,tweet_id,event,text,category
2380,500320316602974210,ferguson,At my request US Comm'n on Civil Rights approves letter to DoJ requesting inquiry into racial composition of #Ferguson PD and City Council,nonrumour
2381,499653470417199105,ferguson,That's horrible RT State Senator asks the #Ferguson police chief if she's going to be gassed again ,nonrumour
2382,500303864495882240,ferguson,I'm so very proud of you America Every young senior veteran sane non violent person for justice #NMOS14 #Ferguson ,nonrumour
2383,498584409055174656,ferguson,Protestors have blocked West Florissant a major street in St Louis County #Ferguson ,nonrumour
2384,498256407980826625,ferguson,Another day another shooting of an unarmed black teenager in America by authority figures #STL #Ferguson,nonrumour
2385,499687274326786049,ferguson,Vet to #Ferguson cops Go ahead and shoot me ,nonrumour
2386,500362377062547457,ferguson,At Quik Trip in #Ferguson this lady has set up table people to vote ,nonrumour
2387,498590686065606657,ferguson,Michael Jackson It doesn't matter if you're black or white Reality #Ferguson #MikeBrown The War isn't on whites ,nonrumour
2388,498253149707464704,ferguson,Police of #Ferguson murdered a boy in cold blood Now they're spinning the story amp intimidating the community into silence ,nonrumour
2389,500073277273165824,ferguson,Heading to #ferguson after rally #michaelbrown's mother didn't speak but thanked supporters ,nonrumour
2390,499657337985323009,ferguson,Iconic USA shirt bag of chips in one hand other throws back tear gas cannister at police by #Ferguson,nonrumour
2391,499705246642622465,ferguson,This is literally on Fox News right now #Ferguson ,nonrumour
2392,499690351875981313,ferguson,Demonstrators on West Florissant in #Ferguson wearing signs Holding hands in the air in solidarity with #MikeBrown ,nonrumour
2393,498472666802958336,ferguson,Stewart drives over guy kills him News is everywhere Cops fire 10 bullets into unarmed black Not even covered Good job media #Ferguson,nonrumour
2394,500369097360953345,ferguson,How can you not be moved by the people of #Ferguson ,nonrumour
2395,498357910603575296,ferguson,If #Ferguson protesters were white they'd be walking away with several hundred cattle and an apology #p2,nonrumour
2396,499683602452717569,ferguson,Confirmed this is irrelevant RT Confirmed #MikeBrown had no criminal record #Ferguson,nonrumour
2397,499695074855624704,ferguson,Overkill in #Ferguson Officer won't answer my question about why this is needed ,nonrumour
2398,499620598994444288,ferguson,Natl bar if #Ferguson officers name isn't released by Monday they will seek court order forcing the release #MikeBrown ,nonrumour
2399,500231335668383744,ferguson,One of the great photos of American history taken by Things much more peaceful in #Ferguson last night ,nonrumour
2400,499674991294951424,ferguson,Crowd near site of shooting chants hands up don't shoot #Ferguson ,nonrumour
2401,500171743466901505,ferguson,Remember the chief of #Ferguson police said that they covered the body and sealed the crime scene right away Lying again ,nonrumour
2402,499387985096237056,ferguson,#STL A cleanup for #Ferguson has been organized TOMORROW Meet at 10 am Wednesday August 13 333 N Florissant Rd Ferguson MO 63135,nonrumour
2403,499554248292458499,ferguson,On a street in #Ferguson Big wooden pellets amp aftermath weapons used against peaceful protesters ,nonrumour
2404,500072155166814209,ferguson,The City Is Ours #NYC #Ferguson #HandsUpDontShoot ,nonrumour
2405,498290802255466498,ferguson,Crazy RT Someone please remind me what year it is again #ferguson ,nonrumour
2406,498276304635322368,ferguson,The police officer who killed Mike Brown has been put on paid administrative leave #Ferguson,nonrumour
2407,500430673099104256,ferguson,Wake up Whenever a black man is killed by police they try to make him a Saint Martyr 99 of the time he's a POS #Thug #Ferguson,nonrumour
2408,499581469027618816,ferguson,WAKE UP #Ferguson ,nonrumour
2409,499700824432717824,ferguson,On some Tiananmen shit RT Military style police 3 APCs 100 officers high powered rifles #Ferguson ,nonrumour
2410,500246996163129344,ferguson,Ferguson police chief speaks with protesters early Friday am #ferguson ,nonrumour
2411,500275854434639872,ferguson,Oh this new is very emotional I suggest you take a listen #Ferguson,nonrumour
2412,499681614549377024,ferguson,Ferguson Mo is 67 black but black citizens account for 86 of police stops 92 of searches and 93 of arrests #MikeBrown #Ferguson,nonrumour
2413,500069586063335424,ferguson,Happening now Denver Colorado #NMOS14 #Ferguson ,nonrumour
2414,500296988077076480,ferguson,So Americans think excessive police presence in #Ferguson was too much How do you stop hooligans from looting Ice Cream Truck and songs ,nonrumour
2415,500314788610985984,ferguson,Thoughts are with #Ferguson We need 2 collectively take a stand against senseless violence that confronts our youth ,nonrumour
2416,498272080564334592,ferguson,Police murder another unarmed 17 yr old blk kid amp police show up like this I can't take it #Ferguson #WeAreTargets ,nonrumour
2417,499700579527299073,ferguson,Police announce your right to demonstrate is not being obstructed #Ferguson,nonrumour
2418,499511714438971392,ferguson,RT This what they not showing you on the media These young men cleaning up after the riot #Ferguson ,nonrumour
2419,500397058541379584,ferguson,Welp RT Attorney of #Ferguson Market owners never called the police Said police came TODAY to get their footage Hm ,nonrumour
2420,499699270883110913,ferguson,URGENT The only 2 livestreams just went down police is using jammers in #Ferguson This is far beyond a police state ,nonrumour
2421,500249081286250496,ferguson,Protesters march peacefully alongside state troopers in #Ferguson Scott Olson Getty Images ,nonrumour
2422,498303288295817217,ferguson,#WeAreTargets RT Someone please remind me what year it is again #ferguson ,nonrumour
2423,500240534481666049,ferguson,Capt Ron Johnson leads #Ferguson protestors through a peaceful night #RonJohnson #leader ,nonrumour
2424,499386726414954496,ferguson,The occasional police car drives through and some shouts of F ck the Police can be heard But back to peaceful when they leave #Ferguson,nonrumour
2425,498294248488574976,ferguson,The #Ferguson chief the County chief County prosecutor and need to reach out to the family and promise justice TONIGHT ,nonrumour
2426,498283233982025728,ferguson,An unarmed 17 year old kid shot 10 times amp once in the HEAD Not sure how you can spin that #Ferguson,nonrumour
2427,499655869412286464,ferguson,Anti Gunners Donated 500k 2 Defeat Pro Gun Sheriff He Won Anyway #tcot #2A #Ferguson #NRA ,nonrumour
2428,499385227362328576,ferguson,White twitter doing what they do best #Ferguson #FergusonShooting ,nonrumour
2429,499697498072420352,ferguson,Dear #Ferguson PD After our towns murders we didn't deploy SWAT Respectfully a Sandy Hook Dad and ex cop ,nonrumour
2430,499699803576881152,ferguson,The live stream from #Ferguson is back up and running Watch here while you can ,nonrumour
2431,500234390723915776,ferguson,After #Ferguson shooting nearly half of Americans dont believe in justice poll ,nonrumour
2432,500362044324208640,ferguson,A message for #Ferguson from #Palestine #Gaza ,nonrumour
2433,499440386767859712,ferguson,Tanks Military police Occupation Media blackout No fly zone In a suburb This is America in 2014 #Ferguson,nonrumour
2434,500386619564650496,ferguson,there is #Ferguson #USA not #Syria #journalists was arrested protesters was raided #FergusonRiot #OccupyFerguson ,nonrumour
2435,498529979672842241,ferguson,#MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem it's an American problem ,nonrumour
2436,499694783691239424,ferguson,Scene right now just blocks from where #mikebrown was shot #ferguson ,nonrumour
2437,499590929611640832,ferguson,Trayvon Martin Jordan Davis Jonathan Ferrell and now #MikeBrown Who is next #Ferguson ,nonrumour
2438,499693137670205440,ferguson,#Ferguson RT This is not open for discussion cop on loudspeaker telling crowd to leave the area ,nonrumour
2439,499397804620386304,ferguson,Putting out a specific call again this story should be told by Black youth from #Ferguson If that's you we have a platform get at me,nonrumour
2440,499517463457849345,ferguson,This image is unreal Cops in #Ferguson dressed amp armed for war confronting a lone protestor ,nonrumour
2441,500315907567001600,ferguson,Captain Johnson In our anger we have to make sure we don't burn down our own house #Ferguson,nonrumour
2442,499690604302192640,ferguson,im so so glad there's such extensive social media coverage of what's going on in #ferguson i fear we'd know nothing otherwise ,nonrumour
2443,500368724579192832,ferguson,Just be ready When #Ferguson PD release the photo of #DarrenWilson it will look something like this ,nonrumour
2444,498483031842500608,ferguson,Police and protesters face to face in #Ferguson ,nonrumour
2445,499347831954870274,ferguson,PHOTOS #Ferguson Missouri looks like a war zone ,nonrumour
2446,498259903962570752,ferguson,Being Black in this country is dangerous business #Ferguson,nonrumour
2447,498286045843435521,ferguson,Black people die 2 deaths 1 by public execution amp 2 an assassination of their character to justify the murder #Ferguson #MikeBrown,nonrumour
2448,499604750888083456,ferguson,Free Coffee to all journalists spreading awareness on #MikeBrown #Ferguson movement #DONTSHOOT ,nonrumour
2449,499703128540061699,ferguson,Main roads blocked off Found a back way I'm back at the QT in #Ferguson ,nonrumour
2450,499635247311781889,ferguson,Hey Obama amp FBI Here's A BIG LEAD 4 U Look what's being handed out 2 #Ferguson Rioters talk 2 the Sponsors #tcot ,nonrumour
2451,500399997113098240,ferguson,I asked Ron Johnson why #Ferguson cops aren't wearing name tags ,nonrumour
2452,500255282757632000,ferguson,It Turns Out Policing Is Better Than Occupying via #Ferguson #Leadership ,nonrumour
2453,499696550541795328,ferguson,Watching #Ferguson being on the verge of imposing martial law is far better than any reality TV Tune in now ,nonrumour
2454,499412007573942272,ferguson,A cleanup for #Ferguson has been organized TOMORROW Meet at 10 am Wednesday August 13 333 N Florissant Rd Ferguson MO 63135 #MikeBrown,nonrumour
2455,499542449753051136,ferguson,St Louis area police forces are less diverse than communities they serve By the numbers #Ferguson #STL,nonrumour
2456,499524024012386304,ferguson, showed support for #RIPMikeBrown last night during his #STL concert #Ferguson ,nonrumour
2457,499651830951841794,ferguson,#Ferguson police chief we want the truth like everybody else does OK then start with full transparency Who shot #MikeBrown ,nonrumour
2458,500347948635791360,ferguson,In debate over #Ferguson REMEMBER defense industry campaign cash flowed to lawmakers who backed militarizing police ,nonrumour
2459,498276354434277376,ferguson,Michael Brown was due to begin classes at Vatterott College tomorrow His mother mourns his loss #Ferguson ,nonrumour
2460,499364002318020608,ferguson,The Mound City Bar Association is offering pro bono representation to all witnesses of #MikeBrown shooting #Ferguson,nonrumour
2461,500263561298710528,ferguson,What a difference a day makes #Ferguson ,nonrumour
2462,500355828227252225,ferguson,Racial discrimination's still a dilemma in US Still ppl are unsecure for having dark skins The way police treat them confirms it #Ferguson,nonrumour
2463,499465611647275008,ferguson,I look at this and I'm proud The protesters tonight in #Ferguson were NONVIOLENT #MikeBrown ,nonrumour
2464,499702088512049152,ferguson,If you have to announce that you're not taking away the right to assemble you're probably taking away the right to assemble #Ferguson,nonrumour
2465,499592320900431872,ferguson,White anti looting high horse riders listen up Read amp follow #Ferguson ,nonrumour
2466,499700213792387073,ferguson,Police sniper pointing weapon at unarmed civilians Thats nice #Ferguson,nonrumour
2467,500073002101665792,ferguson,#NMOS14 demonstrators holding up signs right now at Washington DC's Malcolm X Park #Ferguson V ,nonrumour
2468,500277421506306048,ferguson,The name of the #Ferguson police officer who killed #MikeBrown is Darren Wilson He has been on the police force for 6 years ,nonrumour
2469,500366171716067328,ferguson,A message for #Ferguson from #Palestine #Gaza ,nonrumour
2470,499403422278619136,ferguson,Crowd of about 250 ignoring order to disperse from W Florissant #ferguson ,nonrumour
2471,498455001463664640,ferguson,More coverage from Europe #Ferguson #MikeBrown ,nonrumour
2472,500396027342376960,ferguson, keep the faith Cpt Johnson #Ferguson ,nonrumour
2473,499377470697926656,ferguson,And They Call #Conservatives Terrorists #tcot #Ferguson ,nonrumour
2474,499406854615597056,ferguson,Wherein a bunch of guys who served in Iraq and Afgh look at the #ferguson cops and say WTF via ,nonrumour
2475,498300256678076417,ferguson,Police are leaving now #ferguson ,nonrumour
2476,499589336816308227,ferguson,#MikeBrown deserves to have these pictures circulating Contribute to the movement #Ferguson #IfTheyGunnedMeDown ,nonrumour
2477,499698825020592129,ferguson,If the founding fathers had wanted people to have freedom of assembly they'd have put something about it in the bill of rights #Ferguson,nonrumour
2478,500421515678978049,ferguson,#Ferguson officer Darren Wilson will be lauded as a hero by the oppressors the way George Zimmerman was #MichaelBrown ,nonrumour
2479,500290098647547904,ferguson,Right when we thought things were beginning to cool down bam #Ferguson,nonrumour
2480,500293830827331584,ferguson,Cops or Soldiers Pentagon DHS Helped Arm Police in #Ferguson with Equipment Used in War ,nonrumour
2481,499379061718659073,ferguson,Quiet where I am Lots of talking Lots of standing No smash smash #Ferguson ,nonrumour
2482,499366977497214976,ferguson,Anonymous hacking group threatens #Ferguson police in wake of Shooting via ,nonrumour
2483,500307863894786048,ferguson,This puts it all in perspective #Ferguson #MikeBrown ,nonrumour
2484,500249630664560640,ferguson,Thank you PBO #Ferguson #MikeBrown ,nonrumour
2485,499695918547861504,ferguson,For those not in #Ferguson what questions do you still have Are their angles content you want explored haven't seen yet ,nonrumour
2486,499705915227271168,ferguson,RT SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID via ,nonrumour
2487,499658267493019651,ferguson,Great Minds Think Alike But So Do DUMBASSES Jesse Jackson There's a '#Ferguson' near U #tcot ,nonrumour
2488,499697652385464320,ferguson,Police have moved tank and repositioned to face protesters on sidewalk across the street #ferguson ,nonrumour
2489,500252508884070400,ferguson,#HandsUpDontShoot Janelle Monae and her band stand in #solidarity w #Ferguson #EndPoliceBrutality ,nonrumour
2490,500072455931588611,ferguson,World of difference police walking with protesters wearing normal uniforms state Highway Patrol chief hugging it out #Ferguson,nonrumour
2491,499649230181388289,ferguson,She gets it Why can't everyone else #Ferguson #Equality #MikeBrown ,nonrumour
2492,500328583194509315,ferguson,Beautiful statement from Palestinians expressing support amp solidarity w #MikeBrown amp ppl of #Ferguson via ,nonrumour
2493,500325111497777152,ferguson,Why has no reporter interviewed the 'Brown' convenience store 'desi' owner in #Ferguson robbed by Michael Brown ,nonrumour
2494,500266977814790144,ferguson,Hip hop stepping up Listen to Be Free dedicated to #MikeBrown #Ferguson,nonrumour
2495,498616975850225664,ferguson,Happening now in #Ferguson where #MikeBrown was killed ,nonrumour
2496,499649754822103040,ferguson,State Senator asks the #Ferguson police chief if she's going to be gassed again ,nonrumour
2497,500349993539358720,ferguson,PHOTOS New Yorkers write their thoughts in peaceful protest Victor Mirontschuk #Ferguson ,nonrumour
2498,498251940997136384,ferguson,When you see citizens as enemies RT Police have brought out the large gear in #Ferguson ,nonrumour
2499,498269697453084672,ferguson,PAY ATTENTION as teen becomes man community becomes mob and murder becomes alleged shooting #Ferguson #medialiteracy,nonrumour
2500,500383956362334208,ferguson,Police in #Ferguson haven't been wearing identification ,nonrumour
2501,500221671245377537,ferguson,Respect freedom #Ferguson #mediablackout ,nonrumour
2502,498283586425200640,ferguson,#Ferguson Regardless of what color you are the militarized police response here is BONECHILLING ,nonrumour
2503,500326873407455233,ferguson,Harvard students stand in solidarity with #MikeBrown amp the #Ferguson community #HandsUpDontShoot #HBLSA ,nonrumour
2504,498277231253127168,ferguson,Michael Brown was supposed to start classes at Vatterott College on Monday Instead gunned down in street by #Ferguson police ,nonrumour
2505,499478537468792832,ferguson,Damn #Ferguson #MikeBrown ,nonrumour
2506,499699779426066432,ferguson,Cops are forcing us to move even as legally we have the right to stand on the sidewalk #Ferguson,nonrumour
2507,499690032601772032,ferguson,Overkill in #Ferguson Officer won't answer my question about why this is needed ,nonrumour
2508,500398901028196354,ferguson,Why we need brave journalists #Ferguson,nonrumour
2509,499386181310619649,ferguson,This isn't a riot story My latest on why the hands up don't shoot protest is so important in St Louis #Ferguson,nonrumour
2510,500408829696544768,ferguson,At the end of the day shooting an unarmed man who is surrendering is a crime amp the person who we know did it isn't in custody #ferguson,nonrumour
2511,500327581514993665,ferguson, Da man wit the chips in this iconic photo from #Ferguson has been identified ,nonrumour
2512,500416861016580096,ferguson,Sara 4 killed while playing #Israel is intentionally targeting KIDS #Ferguson #Gaza #GazaUnderAttack #FreePalestine ,nonrumour
2513,499471162058231808,ferguson,Hard to ask people to obey the law when The Law kills people w impunity Riots amp civil unrest are offsprings of corrupt system #Ferguson,nonrumour
2514,498532911143206913,ferguson, Don't shoot Don't shoot #ferguson ,nonrumour
2515,499704658139435008,ferguson,Maybe the protestors in #Ferguson Should dress as Klan members The police will protect them ,nonrumour
2516,498474035668586497,ferguson,#MikeBrown's mother Police not telling us nothing cause they have nothing to say #Ferguson ,nonrumour
2517,499706059691663360,ferguson,Tears streaming down my face as I watch little kids stepping and chanting justice for #MikeBrown with rifles trained on them #Ferguson,nonrumour
2518,500277477986828288,ferguson,BREAKING #Ferguson's police chief has announced Darren Wilson as the cop who shot and killed #MikeBrown ,nonrumour
2519,500407038800056321,ferguson,This guy shot 11 people including a Congresswoman and a judge He was apprehended alive #Ferguson #MikeBrown ,nonrumour
2520,498504673339666432,ferguson,This would help tremendously #mikebrown #Ferguson ,nonrumour
2521,498325055726559232,ferguson,High school graduation picture of Mike Brown May he rest in peace while we fight for his justice #Ferguson ,nonrumour
2522,498600617645199361,ferguson,The anger and tension is definitely worse than last night #Ferguson,nonrumour
2523,499649813332639744,ferguson,#Anonymous released radio runs of #MikeBrown murder in #Ferguson Cops call 4 backup not EMS ,nonrumour
2524,500177556768034816,ferguson,Thousands of New Yorkers shut down Times Square in support of #JusticeForMikeBrown #Ferguson ,nonrumour
2525,500231484725161984,ferguson,Thanks to centuries of Western colonization of free nations the term White now refers to virtually all oppressors even Obama #Ferguson,nonrumour
2526,499363323335680000,ferguson, Get out your cars Join us say youth demonstrators #ferguson ,nonrumour
2527,498255816034893824,ferguson,America doesn't think we're human the world doesn't think we're human and cops don't get punished for killing us for no reason #ferguson,nonrumour
2528,500072137374171136,ferguson,No justice No peace #Ferguson #FergusonShooting #FergusonRiot #MikeBrown,nonrumour
2529,498280730070622209,ferguson,People in the street shouting No Justice No Peace and blocking a Kinloch police car from passing #Ferguson ,nonrumour
2530,500301870145880064,ferguson, Activists call #Ferguson PD pigs racist apartheid and occupiers' then ask why so few young blacks apply to become cops #tcot,nonrumour
2531,500331134040162304,ferguson,How did suburban cops in #Ferguson get weapons of war Get the facts on the 1033 program ,nonrumour
2532,500299227969646592,ferguson,Let me be very clear The #Ferguson police and America are playing with fire if there is an attempt to justify the murder of #MikeBrown,nonrumour
2533,499530401136668672,ferguson,UNEASY NIGHT St Louis Post Dispatch's reporting on last night's clashes in #Ferguson ,nonrumour
2534,500071770192216065,ferguson,Are these cops or soldiers Experts say #Ferguson police tactics have made tensions worse ,nonrumour
2535,499455799723184130,ferguson,The revolution may not be televised but it's being broadcast LIVE on social media And we're watching #Ferguson #MikeBrown,nonrumour
2536,500413489882484736,ferguson,Serve and protect #Ferguson #Justice #UniteBlue ,nonrumour
2537,500395288335360001,ferguson,Police in #Ferguson haven't been wearing identification via Fire the #Ferguson PD ,nonrumour
2538,498277197581664256,ferguson,Black bodies are no longer swinging from trees they are laying on the streets #Ferguson #detriot #oakland #nyc #usa,nonrumour
2539,499575076468305923,ferguson,#MorningReads Terrifying result of police militarization on display in #Ferguson MO ,nonrumour
2540,499400566397607936,ferguson,Cops warn the crowd The photog's gas mask comes out Someone is chanting Gaza Strip #Ferguson ,nonrumour
2541,498310720350863362,ferguson,Please note Twitter had the #Ferguson story BEFORE ALL national news outlets But keep telling me how Twitter doesn't matter ,nonrumour
2542,500387959468982273,ferguson,Technology can be used to expand democracy or enforce tyranny Where we draw the line matters #Ferguson ,nonrumour
2543,499606771246567424,ferguson,Lawyer for Dorian Johnson eyewitness to #MichaelBrown shooting tells me they will meet with both FBI and county prosecutor today #Ferguson,nonrumour
2544,499488337338843137,ferguson,Is that a bag of chips #REAL RT May be the dopest photo of the year #Ferguson ,nonrumour
2545,498267673789472768,ferguson,If Michael Brown had been white would have described crowd not as a mob but as a 'heartbroken community' #Ferguson,nonrumour
2546,499698964925796352,ferguson,Militarized police are literally marching through #Ferguson Missouri and ordering people into their homes ,nonrumour
2547,500402908740210688,ferguson,More peaceful protesting today in #Ferguson #MichaelBrown ,nonrumour
2548,499394221984714752,ferguson,#BREAKING A man just advanced on police A red laser immediately was painted on his shirt He threw his hands up #Ferguson #MichaelBrown,nonrumour
2549,500256984768475136,ferguson,New cops wear blue not camo mingle and talk to protesters with respect and suddenly there's calm #Ferguson ,nonrumour
2550,499472596853743618,ferguson,I've said it before and I'm saying it again Who are they really afraid of again #Ferguson #MikeBrown ,nonrumour
2551,498497371899449344,ferguson,Still conflicting reports about death of the witness Police say it's not true Tempers are rising here in #Ferguson ,nonrumour
2552,499401831874043905,ferguson,Protestor on bull horn Is this the Gaza Strip you bombin' #Ferguson ,nonrumour
2553,500295570393542657,ferguson,I don't apologize for my blackness Y'all got that #FergusonShooting #Ferguson ,nonrumour
2554,500364914796802048,ferguson,AG Eric Holder called Ron Johnson this afternoon called approach a model of community based policing #ferguson,nonrumour
2555,500411055315910656,ferguson,#Ferguson headlines like Is this how a dystopia starts Read Could police militarization start affecting white people soon ,nonrumour
2556,500347484154372097,ferguson,Photos from #Ferguson and 1960s protests side by side show not much has changed in the past 50 years ,nonrumour
2557,498302254190166016,ferguson,Protestors outside #Ferguson police department headquarters right now ,nonrumour
2558,498474263255330818,ferguson,Amerika appears to be awash in all manner of #terrorism Much of it state sponsored #Ferguson #MikeBrown #Racism #p2 ,nonrumour
2559,500394005419409408,ferguson,Marine Vet Speaks Out Against Police State #Ferguson ,nonrumour
2560,499706065769201666,ferguson,SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID via ,nonrumour
2561,499692589143298049,ferguson,SWAT overlooks protestors in #Ferguson They've all moved to sidewalk ,nonrumour
2562,498269636551798784,ferguson,Unfollow me NOW if you're like Why was he running or tweeting ANY justification 4 the murder of #MikeBrown by #Ferguson cops ,nonrumour
2563,498311895716470784,ferguson,Nothing screams action like placing pressure on the head of the city Mayor Knowles Call or email him #Ferguson ,nonrumour
2564,499698311306043392,ferguson,'Not Open For Discussion'SWAT Tells Protesters In #Ferguson To Leave Photo ,nonrumour
2565,498318493293772800,ferguson,Young black victims are killed twice in Americaonce by gun second by media Let the victim be the victim this time #Ferguson,nonrumour
2566,500357314722156544,ferguson,Police begged media for discretion about location of q amp a Are set up about half a mile from QuikTrip protest site #Ferguson,nonrumour
2567,498316826988642304,ferguson,It's incredibly upsetting hearing about the execution of children by the authorities in Iraq Gaza and Missouri #MikeBrown #Ferguson,nonrumour
2568,500322373359661056,ferguson,This is what they call justice in #Ferguson ,nonrumour
2569,499529014797557760,ferguson,All of yesterday's Vines in one YouTube video #ferguson ,nonrumour
2570,499365436816105473,ferguson, Hands up Don't shoot #ferguson ,nonrumour
2571,498254540870017025,ferguson,When you are black amp the victim of a crime people will dig up something you did in kindergarten to justify what happened to you #Ferguson,nonrumour
2572,499669445548449793,ferguson,#Ferguson or Afghanistan Powerful evidence of growing militarization of US police forces ,nonrumour
2573,499701114195808257,ferguson,Bizarre Police are now refusing to let us into their own press conference regarding #ferguson ,nonrumour
2574,500315536937324544,ferguson,Most shared #Ferguson news images as published on LINK ,nonrumour
2575,498510381774819330,ferguson,#Ferguson #BundyRanch #Hypocrisy H T to for the images ,nonrumour
2576,499700838127120386,ferguson, Your right to demonstrate is not being denied Says dude in a Tank with snipers #Ferguson,nonrumour
2577,499402006146977792,ferguson,The #Ferguson police look more militarized now than the actual National Guard here from the 1967 Newark riots ,nonrumour
2578,499701408904798208,ferguson,If you're recording in video #ferguson please use apps like Bambuser that record to a server so it can't be deleted if your phone is seized,nonrumour
2579,500186818374270976,ferguson,I salute #CaptainJohnson #Ferguson ,nonrumour
2580,498473263862149120,ferguson,Protestors outside #Ferguson police dept now ,nonrumour
2581,498603999252467713,ferguson,Family of #MichaelBrown talks about his life #STL #Ferguson #MikeBrown ,nonrumour
2582,499563566786433024,ferguson,Great piece from about the role of racial segregation in places like #Ferguson ,nonrumour
2583,498494758814109696,ferguson,WE DEMAND THAT POLICE STAY AWAY FROM US WITHOUT WEARING CAMERAS FOR OUR PROTECTION #mikebrown #Ferguson ,nonrumour
2584,498488195047096320,ferguson,#Ferguson Police Chief said only one word during entire press conference Question Is officer is still being paid Answer Yes ,nonrumour
2585,499706791396392960,ferguson,Journalists being arrested in #Ferguson This aggression will not stand man RT Just saw two reporters in ferguson cuffed,nonrumour
2586,500409565473943553,ferguson,#Ferguson Polices PR Stunt Poisons Indie amp Impartial Investigation #JusticeForMikeBrown ,nonrumour
2587,499571347375136768,ferguson,You're either furious about this or protecting your entitlement I believe it to be this simple #Ferguson #Trayvon ,nonrumour
2588,500317687239966722,ferguson,Very eager to hear why #Ferguson Chief Tom Jackson didn't tell new man in charge Capt Johnson he was releasing #MikeBrown incident report,nonrumour
2589,499657337548701696,ferguson,The Dept of Justice has made it official The agency has opened a civil rights investigation into the #MikeBrown shooting #Ferguson,nonrumour
2590,500334308867858432,ferguson,Fyi cigars in #Ferguson cost 38 million ,nonrumour
2591,498487087105314816,ferguson,Live from #Ferguson ,nonrumour
2592,499409692834021376,ferguson,This is Rashaen Aldrige 20 We're here to support the family to let them know we have their back #Ferguson ,nonrumour
2593,499654313870761984,ferguson,hey shoot me a dm when you get a chance I've got something you may want to see #ferguson,nonrumour
2594,498264107460870144,ferguson,The #Ferguson shooting shows that being passive leads 2 more injustice If a Black cop shot an unarmed white teen Ferguson would be on fire,nonrumour
2595,499699006298419200,ferguson, Is that a tank As older black woman asks as cops move in #Ferguson,nonrumour
2596,500301494340419585,ferguson,VIDEO NY's Times Square shut down as 1 000 #Ferguson protestors chant Hands up don't shoot ,nonrumour
2597,499659628645720064,ferguson,#Ferguson or #Iraq Photos unmask the militarization of America's police via ,nonrumour
2598,498277674692149248,ferguson,Favorite this now In the next week we will hear about EVERY transgression #MikeBrown has ever had since soiling his diapers #Ferguson,nonrumour
2599,499349252938956800,ferguson,The protestors have started marching into a neighborhood Police still standing here #Ferguson #MichaelBrown ,nonrumour
2600,500382270340214784,ferguson,Ok America this is when we are tested Can you sustain yr interest in the killing of an unarmed black teen if he wasn't an angel #Ferguson,nonrumour
2601,499448210789007360,ferguson,Going 2 War With Americans #Ferguson ,nonrumour
2602,498560433021026304,ferguson, if you Retweet or Screenshot Just spread the word we need #Justice #ferguson #stlouis #MO #uniteblue #libcrib #p2 ,nonrumour
2603,500426437392732161,ferguson, #FERGUSON Dispatch #3 #MikeBrown Was Murdered and We Want Justice #TWIBnation ,nonrumour
2604,500353815132897280,ferguson,#Ferguson #MikeBrown RT Day 2 of making bag lunches for protesters amp volunteers ,nonrumour
2605,500369693203378176,ferguson,When a policeman asks 'why are you filming ' #tcot #uniteblue #teaparty #gop #ferguson ,nonrumour
2606,498293625420148736,ferguson,RT Never forget the original relationship between the police and blacks #wearetargets #Ferguson ,nonrumour
2607,499699435551866880,ferguson,A young woman right before she was arrested because she wouldn't move #Ferguson ,nonrumour
2608,499540195734065152,ferguson,Also the National Association of Black Psychologists will be on site to provide free crisis counseling to residents of #Ferguson today ,nonrumour
2609,499345023721537536,ferguson,Tell to rigorously investigate amp prosecute all #Ferguson police involved in execution of #MikeBrown ,nonrumour
2610,500320616428601344,ferguson,Community asks Nixon why was your response delayed to our community #Ferguson,nonrumour
2611,498281886603411456,ferguson,America Where an unarmed black teen gunned to death by the cops isn't seen as a victim but a white kid on a shooting spree is #Ferguson,nonrumour
2612,500317579060449280,ferguson,I stand with #Ferguson ,nonrumour
2613,499693808515182592,ferguson,LAPD kills young black man days after #Ferguson shooting ,nonrumour
2614,500160181184249856,ferguson,That iconic #Ferguson photo reminds me of somewhere The West Bank ,nonrumour
2615,500282606316158976,ferguson,#Ferguson He fit the description means I can't tell black people apart means I never look at their faces or their humanity ,nonrumour
2616,500391462073532416,ferguson,I'll be on with in about 15 mins discussing #Ferguson #JusticeForMikeBrown and #PeaceInFerguson Tune in ,nonrumour
2617,498492636630896640,ferguson,Lots of angry mothers here in #Ferguson this morning ,nonrumour
2618,500176026882678784,ferguson,#Ferguson fury flows nationwide Thousands rally in more than 80 US cities ,nonrumour
2619,500313811195158528,ferguson,Captain Johnson Last night was a great night #Ferguson,nonrumour
2620,499688532391526400,ferguson,#Ferguson heavily armed police in military gear arriving on armed personnel carriers now ,nonrumour
2621,499706211093471232,ferguson,This Breaks My Heart #Ferguson,nonrumour
2622,499678305134448641,ferguson,Left police that #Obama condemned under Yanukovych Right #Obama's police in #Ferguson #Hypocrisy #USA #Ukraine ,nonrumour
2623,499643185581142016,ferguson,WE OUT HERE IN #Ferguson cleaning up OUR city Handing out water Gatorade snacks amp cleaning supplies #MikeBrown ,nonrumour
